source,explainability_type,feature,importance,notes
XGBoost regressor,xgboost_feature_importance,route_display_name_S061-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S070-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S071-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S412-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S413-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S418-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S420-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S434-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S510-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S514-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S542-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S544-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S546-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S547-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_STH,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_TMK,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_WX1,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_105 - Westmere / Britomart Via Richmond Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_106 - Freemans Bay Loop,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_111 - Royal Heights Loop,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_112 - Hob Pt Wharf / Northwest Via W Harbour,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_114 - Hob Pt Wharf / Northwest Via Whenuapai,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_116 - West Hills Loop,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_11T - Northwest / City Centre Via Triangle Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_11W - Northwest / City Centre Via Waimumu Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_12 - Henderson / Constellation Station,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_122 - Huapai North / Westgate Via Kumeu,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_123 - Huapai Triangle / Westgate Via Kumeu,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_125 - Helensville / Westgate Via Kumeu,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_126 - Albany / Westgate Via Riverhead,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_128 - Hibiscus Coast Station / Helensville,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_13 - Te Atatu Peninsula Loop / Henderson,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_135 - Te Atatu (Totara Rd) / Henderson,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_14 - New Lynn / Lincoln Rd via Henderson,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_143 - Ranui / Henderson via Sturges Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_145 - Lincoln Rd / Henderson Via Western H,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_147 - Waitakere Township / Henderson,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_148 - Ranui / Lincoln Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_149 - Ranui / New Lynn Via Rosebank,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_152 - Henderson / New Lynn via Sunnyvale and Glen Eden,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_154 - New Lynn / Henderson via Glen Eden,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_161 - Brains Park / New Lynn,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_162 - Henderson / New Lynn via Glendene,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_170 - Titirangi South / New Lynn,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_171 - Laingholm / New Lynn,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_186 - South Lynn Loop,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_191 - Lynfield / New Lynn Via Blockhouse Bay And Avondale,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_195 - New Lynn / City Centre Via Green Bay,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_20 - St Lukes / Wynyard Quarter Via Kingsland,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_209 - City Centre / Titirangi via New North Rd and Green Bay,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_22N - New Lynn / City Centre Via New North Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_24B - New Lynn And Blockhouse Bay / City Centre Via Sandringham R,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_24R - New Lynn / City Centre Via Sandingham Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_252 - Lynfield / Civic Centre Via Dominion Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_253 - Blockhouse Bay / Civic Centre Via Dominion Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_25B - Blockhouse Bay / City Centre Via Dominion Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_25L - Lynfield / City Centre Via Dominion Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_27T - Britomart / Three Kings Via Mt Eden Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_27W - Britomart / Waikowhai Via Mt Eden Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_295 - Ellerslie Station / City Centre Via Royal Oak,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_298 - Onehunga / Sylvia Park Via Ellerslie,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_30 - Onehunga / City Centre Via Manukau Rd,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_309 - Mangere Town Centre / City Centre,0.0,Model-native feature importance from the fitted XGBoost model.
