service_type,route_display_name,route_corridor_name,route_id,is_special_route,delay_risk,recommended_action,records,unique_trips,avg_delay_minutes,max_delay_minutes
Bus,95C,95C - Constellation Station / Britomart (Albert St) Via Glenfield,95C-203,false,Severe,Deploy standby bus or supervisor review,25,4,16.271,45.25
Bus,806,806 - Devonport Wharf / Stanley Pt Loop,806-202,false,High,Adjust service headway,25,3,17.117,18.617
Unknown / unmatched route,S056-203,S056-203,S056-203,true,Medium,Monitor route conditions,25,1,7.128,14.25
Unknown / unmatched route,S404-203,S404-203,S404-203,true,High,Adjust service headway,25,2,8.456,22.15
Unknown / unmatched route,S017A-202,S017A-202,S017A-202,true,Medium,Monitor route conditions,25,1,10.669,13.917
Unknown / unmatched route,S014H-203,S014H-203,S014H-203,true,Medium,Monitor route conditions,24,1,-5.472,8.433
Bus,22N,22N - New Lynn / City Centre Via New North Rd,22N-202,false,Severe,Deploy standby bus or supervisor review,24,4,69.965,84.55
Unknown / unmatched route,S072-202,S072-202,S072-202,true,Medium,Monitor route conditions,24,1,-7.519,-5.017
Unknown / unmatched route,S061A-203,S061A-203,S061A-203,true,High,Adjust service headway,24,1,16.898,20.433
Unknown / unmatched route,S050B-203,S050B-203,S050B-203,true,Severe,Deploy standby bus or supervisor review,24,2,31.648,35.75
Unknown / unmatched route,S017B-218,S017B-218,S017B-218,true,Medium,Monitor route conditions,24,1,-5.192,6.033
Unknown / unmatched route,S002F-203,S002F-203,S002F-203,true,Medium,Monitor route conditions,24,1,4.207,5.917
Unknown / unmatched route,S032-203,S032-203,S032-203,true,Medium,Monitor route conditions,23,1,6.03,6.767
Bus,995,995 - Warkworth / Hibiscus Coast Station,995-203,false,Severe,Deploy standby bus or supervisor review,23,3,30.497,66.25
Unknown / unmatched route,S060-203,S060-203,S060-203,true,High,Adjust service headway,23,2,-16.07,-15.05
Bus,842,842 - Crown Hill / Smales Farm Station Via East Coast Rd,842-202,false,High,Adjust service headway,22,1,17.261,18.65
Bus,878,878 - Browns Bay / Constellation Station Via and East Coast Rd,878-203,false,High,Adjust service headway,22,4,18.936,22.8
Unknown / unmatched route,S038-203,S038-203,S038-203,true,Medium,Monitor route conditions,22,1,6.384,9.517
Unknown / unmatched route,S511-202,S511-202,S511-202,true,Medium,Monitor route conditions,22,2,6.837,7.9
Unknown / unmatched route,S052A-202,S052A-202,S052A-202,true,Medium,Monitor route conditions,22,1,-2.587,6.417
Unknown / unmatched route,S521-202,S521-202,S521-202,true,High,Adjust service headway,22,2,16.78,19.017
Bus,783,783 - Eastern Bays Circuit Anticlockwise / Eastern Bays Circuit Clockwise,783-221,false,Severe,Deploy standby bus or supervisor review,22,2,29.57,33.617
Unknown / unmatched route,S429-221,S429-221,S429-221,true,Low,No operational action required,21,1,3.21,4.717
Unknown / unmatched route,S044-203,S044-203,S044-203,true,Medium,Monitor route conditions,21,1,9.207,12.65
Bus,878,878 - Browns Bay / Constellation Station Via and East Coast Rd,878-203,false,Severe,Deploy standby bus or supervisor review,21,3,44.858,60.717
Bus,393,393 - Pukekohe South Loop,393-203,false,Severe,Deploy standby bus or supervisor review,21,3,24.932,46.683
Unknown / unmatched route,S092-217,S092-217,S092-217,true,Medium,Monitor route conditions,21,1,6.757,8.433
Unknown / unmatched route,S408-202,S408-202,S408-202,true,High,Adjust service headway,21,1,17.659,18.767
Bus,801,801 - Bayswater Wharf / Akoranga Station Via Takapuna,801-202,false,Severe,Deploy standby bus or supervisor review,21,2,34.252,46.133
Bus,782,782 - Sylvia Park / Mission Bay Via Ellerslie And Meadowbank,782-221,false,Severe,Deploy standby bus or supervisor review,20,4,52.912,65.183
Bus,984,984 - Orewa / Hibiscus Coast Station Via Maygrove,984-221,false,Severe,Deploy standby bus or supervisor review,20,2,39.216,60.85
Bus,923,923 - Akoranga Station / City (Mayoral Dr) Via Hillcrest,923-202,false,Severe,Deploy standby bus or supervisor review,20,5,32.31,43.3
Bus,11T,11T - Northwest / City Centre Via Triangle Rd,11T-207,false,Severe,Deploy standby bus or supervisor review,20,2,51.387,62.65
Unknown / unmatched route,S402-202,S402-202,S402-202,true,High,Adjust service headway,20,1,18.399,22.183
Bus,902,902 - Kyle Road / Constellation Station,902-203,false,High,Adjust service headway,20,3,19.593,20.933
Unknown / unmatched route,S079-203,S079-203,S079-203,true,Medium,Monitor route conditions,20,1,-0.453,9.367
Unknown / unmatched route,S026D-218,S026D-218,S026D-218,true,High,Adjust service headway,20,3,21.13,24.7
Unknown / unmatched route,S087-202,S087-202,S087-202,true,High,Adjust service headway,20,1,21.976,23.583
Bus,747,747 - Panmure / Glen Innes Via Stonefields,747-221,false,Severe,Deploy standby bus or supervisor review,20,3,48.071,66.75
Bus,323,323 - Otahuhu Station / Panmure Via Panama Rd,323-221,false,Severe,Deploy standby bus or supervisor review,19,3,48.742,94.783
Unknown / unmatched route,S006-218,S006-218,S006-218,true,High,Adjust service headway,19,1,16.412,17.717
Unknown / unmatched route,S523-202,S523-202,S523-202,true,High,Adjust service headway,19,2,-17.714,15.65
Unknown / unmatched route,S053-203,S053-203,S053-203,true,Medium,Monitor route conditions,19,1,-10.257,-5.333
Bus,114,114 - Hob Pt Wharf / Northwest Via Whenuapai,114-203,false,Severe,Deploy standby bus or supervisor review,19,3,32.678,53.717
Bus,933,933 - Beach Haven Wharf / University of Auckland Via Customs St,933-203,false,Severe,Deploy standby bus or supervisor review,19,4,29.705,40.45
Bus,733,733 - Botany / The Parade Via Highland Park,733-221,false,Severe,Deploy standby bus or supervisor review,19,3,33.289,40.333
Unknown / unmatched route,S442-205,S442-205,S442-205,true,High,Adjust service headway,19,1,20.129,21.85
Unknown / unmatched route,S465-203,S465-203,S465-203,true,High,Adjust service headway,19,1,17.04,17.85
Bus,744,744 - Panmure / St Heliers Via Glen Innes,744-221,false,High,Adjust service headway,18,4,17.315,17.967
Bus,986,986 - Hibiscus Coast Station / Albany Station Via Dairy Flat,986-221,false,High,Adjust service headway,18,3,15.786,18.167
Bus,186,186 - South Lynn Loop,186-203,false,High,Adjust service headway,18,4,17.492,21.9
Bus,172,172 - Glen Eden / New Lynn via Titirangi,172-203,false,Severe,Deploy standby bus or supervisor review,18,3,45.176,57.85
Bus,393,393 - Pukekohe South Loop,393-203,false,High,Adjust service headway,18,3,18.044,19.917
Unknown / unmatched route,S006B-203,S006B-203,S006B-203,true,High,Adjust service headway,18,2,-14.351,17.583
Train / Rail,HUIA,HUIA - Hamilton / The Strand Auckland Via Pukekohe,HUIA-404,false,High,Adjust service headway,18,3,21.761,22.383
Unknown / unmatched route,S001E-203,S001E-203,S001E-203,true,High,Adjust service headway,18,1,21.368,24.467
Unknown / unmatched route,S082A-202,S082A-202,S082A-202,true,Severe,Deploy standby bus or supervisor review,18,1,37.364,47.117
Unknown / unmatched route,S406-203,S406-203,S406-203,true,High,Adjust service headway,18,1,2.384,22.133
Unknown / unmatched route,S031-203,S031-203,S031-203,true,High,Adjust service headway,18,1,-17.079,-15.867
Unknown / unmatched route,S038-203,S038-203,S038-203,true,High,Adjust service headway,18,1,20.581,23.683
Unknown / unmatched route,S531-202,S531-202,S531-202,true,Medium,Monitor route conditions,17,1,8.291,10.15
Unknown / unmatched route,S061J-203,S061J-203,S061J-203,true,High,Adjust service headway,17,1,16.046,16.367
Unknown / unmatched route,S047B-221,S047B-221,S047B-221,true,High,Adjust service headway,17,1,18.368,22.883
Bus,735,735 - Botany / Half Moon Bay Via Cockle Bay And Howick,735-221,false,Severe,Deploy standby bus or supervisor review,17,1,91.789,119.75
Unknown / unmatched route,S034-202,S034-202,S034-202,true,Medium,Monitor route conditions,17,1,6.331,7.883
Unknown / unmatched route,S046D-221,S046D-221,S046D-221,true,Severe,Deploy standby bus or supervisor review,16,1,30.172,36.517
Unknown / unmatched route,S417-202,S417-202,S417-202,true,High,Adjust service headway,16,2,24.217,24.683
Bus,999,999 - Warkworth Loop,999-203,false,High,Adjust service headway,16,1,23.458,24.5
Unknown / unmatched route,S456-203,S456-203,S456-203,true,Severe,Deploy standby bus or supervisor review,16,2,30.301,31.05
Bus,395,395 - Waiuku / Papakura Interchange,395-203,false,High,Adjust service headway,16,3,15.509,16.6
Bus,998,998 - Wellsford / Warkworth,998-203,false,High,Adjust service headway,16,4,18.42,22.9
Unknown / unmatched route,S090-217,S090-217,S090-217,true,Medium,Monitor route conditions,16,1,5.918,9.217
Unknown / unmatched route,S036A-203,S036A-203,S036A-203,true,Medium,Monitor route conditions,16,1,6.166,7.0
Unknown / unmatched route,S054A-202,S054A-202,S054A-202,true,Medium,Monitor route conditions,16,1,-7.518,-5.183
Unknown / unmatched route,S017-202,S017-202,S017-202,true,High,Adjust service headway,16,1,16.804,17.217
Bus,711,711 - Howick / Panmure Via Cascades Road,711-221,false,Severe,Deploy standby bus or supervisor review,15,4,26.291,28.567
Unknown / unmatched route,S042-203,S042-203,S042-203,true,Severe,Deploy standby bus or supervisor review,15,1,-26.997,-26.95
Unknown / unmatched route,S028E-207,S028E-207,S028E-207,true,High,Adjust service headway,15,2,-11.366,21.767
Unknown / unmatched route,S403-203,S403-203,S403-203,true,High,Adjust service headway,15,3,-16.452,-16.15
Unknown / unmatched route,S088-217,S088-217,S088-217,true,Medium,Monitor route conditions,15,1,5.231,5.917
Unknown / unmatched route,S046X-221,S046X-221,S046X-221,true,Medium,Monitor route conditions,15,1,0.957,10.067
Bus,72M,"72M - Botany and Howick / Panmure via Millhouse Dr, Meadowland Dr",72M-205,false,Severe,Deploy standby bus or supervisor review,15,2,54.084,76.983
Unknown / unmatched route,327-203,327-203,327-203,false,Severe,Deploy standby bus or supervisor review,15,2,41.217,58.017
Unknown / unmatched route,S007F-203,S007F-203,S007F-203,true,High,Adjust service headway,15,1,17.274,17.883
Unknown / unmatched route,S014A-218,S014A-218,S014A-218,true,High,Adjust service headway,15,2,21.009,24.75
Bus,321,321 - Middlemore Station / Britomart Via Greenlane Hospital,321-202,false,Severe,Deploy standby bus or supervisor review,15,2,-7.727,25.45
Bus,395,395 - Waiuku / Papakura Interchange,395-203,false,Severe,Deploy standby bus or supervisor review,15,2,33.907,52.267
Bus,377,377 - Papakura Interchange / Park Estate Loop,377-203,false,High,Adjust service headway,15,4,0.583,21.15
Unknown / unmatched route,S089D-217,S089D-217,S089D-217,true,Severe,Deploy standby bus or supervisor review,14,1,49.181,56.133
Unknown / unmatched route,S041-203,S041-203,S041-203,true,High,Adjust service headway,14,1,16.619,19.9
Bus,112,112 - Hob Pt Wharf / Northwest Via W Harbour,112-203,false,Severe,Deploy standby bus or supervisor review,14,3,43.204,65.667
Bus,186,186 - South Lynn Loop,186-203,false,Severe,Deploy standby bus or supervisor review,14,2,43.769,58.367
Unknown / unmatched route,S005C-203,S005C-203,S005C-203,true,Medium,Monitor route conditions,14,1,8.67,11.2
Unknown / unmatched route,S062A-203,S062A-203,S062A-203,true,Medium,Monitor route conditions,14,1,-5.471,5.483
Unknown / unmatched route,S010A-203,S010A-203,S010A-203,true,Medium,Monitor route conditions,14,1,6.285,6.967
Unknown / unmatched route,327-203,327-203,327-203,false,High,Adjust service headway,14,2,24.061,24.867
Bus,755,755 - Benson Rd / Britomart Via Portland Rd,755-202,false,Severe,Deploy standby bus or supervisor review,14,2,29.979,36.417
Unknown / unmatched route,S058A-203,S058A-203,S058A-203,true,High,Adjust service headway,14,1,18.015,20.25
Unknown / unmatched route,S072D-203,S072D-203,S072D-203,true,Severe,Deploy standby bus or supervisor review,14,1,28.495,29.017
Unknown / unmatched route,S046B-203,S046B-203,S046B-203,true,Severe,Deploy standby bus or supervisor review,14,1,28.637,29.95
Unknown / unmatched route,S039-218,S039-218,S039-218,true,Medium,Monitor route conditions,14,1,6.45,7.667
Bus,774,774 - West Tamaki Rd / Britomart Via Long Dr And Tamaki Dr,774-202,false,Severe,Deploy standby bus or supervisor review,14,1,26.07,28.85
Unknown / unmatched route,S006C-203,S006C-203,S006C-203,true,Severe,Deploy standby bus or supervisor review,13,1,44.415,47.583
Unknown / unmatched route,S061-203,S061-203,S061-203,true,Severe,Deploy standby bus or supervisor review,13,2,-27.278,-25.95
Unknown / unmatched route,S056E-203,S056E-203,S056E-203,true,High,Adjust service headway,13,2,-21.644,-15.4
Bus,392,392 - Pukekohe Station,392-203,false,High,Adjust service headway,13,2,15.785,16.45
Bus,116,116 - West Hills Loop,116-203,false,Severe,Deploy standby bus or supervisor review,13,2,51.263,59.717
Bus,30,30 - Onehunga / City Centre Via Manukau Rd,30-202,false,Severe,Deploy standby bus or supervisor review,13,2,29.996,30.167
Unknown / unmatched route,S058-203,S058-203,S058-203,true,Medium,Monitor route conditions,13,2,-5.455,-5.317
Unknown / unmatched route,S073H-203,S073H-203,S073H-203,true,Medium,Monitor route conditions,12,1,5.508,7.533
Unknown / unmatched route,S412-202,S412-202,S412-202,true,High,Adjust service headway,12,1,16.583,16.583
Unknown / unmatched route,S084-202,S084-202,S084-202,true,High,Adjust service headway,12,1,15.183,15.183
Unknown / unmatched route,S425-221,S425-221,S425-221,true,Severe,Deploy standby bus or supervisor review,12,1,91.317,91.317
Unknown / unmatched route,S076A-203,S076A-203,S076A-203,true,Severe,Deploy standby bus or supervisor review,12,1,31.857,32.533
Bus,372,372 - Papakura Shops / Keri Hill Loop,372-203,false,Severe,Deploy standby bus or supervisor review,12,3,-51.476,-39.917
Unknown / unmatched route,S405-203,S405-203,S405-203,true,High,Adjust service headway,12,1,17.176,21.583
Unknown / unmatched route,S097-217,S097-217,S097-217,true,Medium,Monitor route conditions,12,1,5.829,5.833
Unknown / unmatched route,S462-203,S462-203,S462-203,true,Severe,Deploy standby bus or supervisor review,12,1,32.9,32.9
Unknown / unmatched route,S017A-202,S017A-202,S017A-202,true,High,Adjust service headway,12,1,21.308,22.233
Unknown / unmatched route,S545-202,S545-202,S545-202,true,Severe,Deploy standby bus or supervisor review,11,1,29.067,29.067
Unknown / unmatched route,S012-218,S012-218,S012-218,true,Severe,Deploy standby bus or supervisor review,11,1,25.083,25.083
Unknown / unmatched route,S036-203,S036-203,S036-203,true,High,Adjust service headway,11,1,17.183,17.183
Unknown / unmatched route,S454-203,S454-203,S454-203,true,High,Adjust service headway,11,1,-15.65,-15.65
Bus,885,885 - Constellation Station / NHIE Loop Clockwise,885-203,false,High,Adjust service headway,11,3,4.348,17.467
Unknown / unmatched route,S035-203,S035-203,S035-203,true,Severe,Deploy standby bus or supervisor review,11,1,-48.55,-48.55
Bus,775,775 - Glendowie / Britomart Via Tamaki Dr,775-202,false,Severe,Deploy standby bus or supervisor review,11,1,33.974,38.35
Bus,18,18 - City Centre / New Lynn Via Great North Rd,18-202,false,Severe,Deploy standby bus or supervisor review,11,2,45.526,59.933
Unknown / unmatched route,S404-203,S404-203,S404-203,true,Severe,Deploy standby bus or supervisor review,11,2,26.586,29.417
Bus,326,326 - Mangere Town Centre / Middlemore via Earlsworth Rd (C),326-203,false,Severe,Deploy standby bus or supervisor review,11,3,48.903,64.483
Unknown / unmatched route,S029G-207,S029G-207,S029G-207,true,High,Adjust service headway,11,1,19.136,19.333
Unknown / unmatched route,S053B-202,S053B-202,S053B-202,true,Medium,Monitor route conditions,11,1,6.959,11.7
Ferry,RANG,RANG - Rangitoto Island / Downtown Pier 14,RANG-209,false,Medium,Monitor route conditions,11,2,8.636,15.0
Unknown / unmatched route,S028A-218,S028A-218,S028A-218,true,Medium,Monitor route conditions,10,1,7.917,8.517
Unknown / unmatched route,S022-202,S022-202,S022-202,true,High,Adjust service headway,10,1,19.608,21.683
Unknown / unmatched route,S029E-203,S029E-203,S029E-203,true,Medium,Monitor route conditions,10,1,-6.067,-6.067
Unknown / unmatched route,S087-202,S087-202,S087-202,true,Severe,Deploy standby bus or supervisor review,10,1,28.508,30.883
Unknown / unmatched route,S068-203,S068-203,S068-203,true,Severe,Deploy standby bus or supervisor review,10,1,26.967,26.967
Ferry,GULF,GULF - Gulf Harbour / Downtown,GULF-209,false,High,Adjust service headway,10,2,20.0,20.0
Unknown / unmatched route,S081-202,S081-202,S081-202,true,High,Adjust service headway,10,1,24.167,24.167
Unknown / unmatched route,S013D-203,S013D-203,S013D-203,true,Severe,Deploy standby bus or supervisor review,10,1,32.062,37.85
Unknown / unmatched route,S014-202,S014-202,S014-202,true,Severe,Deploy standby bus or supervisor review,10,1,26.038,28.85
Unknown / unmatched route,S522G-221,S522G-221,S522G-221,true,High,Adjust service headway,10,1,-17.21,-16.45
Unknown / unmatched route,S002A-203,S002A-203,S002A-203,true,Medium,Monitor route conditions,10,1,-5.183,-5.183
Bus,807,807 - Devonport Wharf / Cheltenham Loop,807-202,false,Severe,Deploy standby bus or supervisor review,10,2,34.398,61.383
Unknown / unmatched route,S014-202,S014-202,S014-202,true,High,Adjust service headway,10,1,16.832,23.817
Unknown / unmatched route,S006A-203,S006A-203,S006A-203,true,High,Adjust service headway,10,1,20.402,20.667
Unknown / unmatched route,S001-203,S001-203,S001-203,true,High,Adjust service headway,10,1,-15.9,-15.9
Bus,738,738 - Maraetai / Pine Harbour via Beachlands,738-221,false,Severe,Deploy standby bus or supervisor review,10,1,53.397,59.85
Unknown / unmatched route,S514-202,S514-202,S514-202,true,High,Adjust service headway,9,1,18.222,18.533
Bus,64,64 - St Lukes / Newmarket Via Mt Eden,64-202,false,Severe,Deploy standby bus or supervisor review,9,1,51.787,58.15
Unknown / unmatched route,S007-218,S007-218,S007-218,true,High,Adjust service headway,9,1,-19.778,-15.317
Unknown / unmatched route,S006C-203,S006C-203,S006C-203,true,High,Adjust service headway,9,2,-12.724,15.35
Unknown / unmatched route,S051B-202,S051B-202,S051B-202,true,High,Adjust service headway,9,1,-16.8,-16.8
Unknown / unmatched route,S005B-203,S005B-203,S005B-203,true,High,Adjust service headway,9,1,21.969,22.433
Unknown / unmatched route,S013A-218,S013A-218,S013A-218,true,Severe,Deploy standby bus or supervisor review,9,1,27.269,29.733
Unknown / unmatched route,S543-202,S543-202,S543-202,true,Medium,Monitor route conditions,9,1,4.413,5.667
Unknown / unmatched route,S429-221,S429-221,S429-221,true,Severe,Deploy standby bus or supervisor review,9,1,26.7,26.7
Unknown / unmatched route,S463-203,S463-203,S463-203,true,Severe,Deploy standby bus or supervisor review,9,1,31.326,31.717
